0xf007803         , 0xe0058006073037c0 , 0xdf03fc0600000000 , 0x0 ,
0x20004001        , 0x6000800200380    , 0x600900040000000  , 0x0 ,
0x8007c019        , 0x8006001000c00670 , 0x3fc0700000000000 , 0x0 ,
0xf003f009        , 0xc007001800c00700 , 0x18407f01f0000000 , 0x0 ,
0x6003e000c00     , 0x3001801e01f81f80 , 0xec03e00600000000 , 0x0 ,
0x3801b004        , 0xc013002c03e01c80 , 0x7700f40010000000 , 0x0 ,
0x4003801e007     , 0x8006001800400f00 , 0x7841fe0030000000 , 0x0 ,
0x7003e007        , 0x8006003801fc1ff8 , 0xff01c00000000000 , 0x0 ,
0xe00fc001800     , 0x6001800603303fc0 , 0xdf83e20600000000 , 0x0 ,
0xf00fe000        , 0x8002001800400300 , 0x18407f01f8000000 , 0x0 ,
0x3000f000e000    , 0xc003000c00f00f80 , 0x7f01e70604000000 , 0x0 ,
0xc0018003000     , 0xc006001000800600 , 0x3701f00200000000 , 0x0 ,
0xc00f807         , 0x6001800607b03380 , 0xffc3c60000000000 , 0x0 ,
0x1800f004        , 0x8002001000c00600 , 0x18002000f0008000 , 0x0 ,
0x7c019           , 0x8006001000800600 , 0x18003f8060000000 , 0x0 ,
0x78021           , 0x8003000800400300 , 0x1fc0fe0000000000 , 0x0 ,
0xc00f807         , 0x2000800200100f80 , 0x6f03e60610000000 , 0x0 ,
0x3801b00c        , 0x4001800c00300780 , 0x3f00e60008000000 , 0x0 ,
0x1c00d804        , 0x6001800601f00dc0 , 0x6401600700000000 , 0x0 ,
0x7803f008        , 0xc003000800400300 , 0x1800fe0318000000 , 0x0 ,
0x40038003000     , 0x4001800603101380 , 0xce01f80200000000 , 0x0 ,
0x2001c00f003     , 0x4001007c03f011e0 , 0x4ec1f30100000000 , 0x0 ,
0x40008006001     , 0x8006001f83f81f00 , 0x7801c00000000000 , 0x0 ,
0x100060000000    , 0x8002000800200480 , 0x6008c0000000000  , 0x0 ,
0xfe03f           , 0xc007800f00b81ff0 , 0x7fc1f00000000000 , 0x0 ,
0x3c003c003       , 0x800c007001800400 , 0x3fe07f8000000000 , 0x0 ,
0x2001f81f        , 0x6061000800600300 , 0x3f80ff0600000000 , 0x0 ,
0x38003000        , 0xc003007c07f033e0 , 0xf880830004000000 , 0x0 ,
0x8007c00f800     , 0x60018006001008c0 , 0xff83f40e00000000 , 0x0 ,
0x2003c019804     , 0x6001000400300380 , 0x3c01fe0200000000 , 0x0 ,
0xf00fc0f         , 0xf019800c01f01f80 , 0xff07ce0e00000000 , 0x0 ,
0xe               , 0x3c203300f80f80   , 0x7801800000000000 , 0x0 ,
0x18009007        , 0x601d000400300f80 , 0x6f01360780000000 , 0x0 ,
