0x7001600c     , 0xc03180c202080860 , 0x3180cc01e0000000 , 0x0 ,
0x800f807      , 0xe01f80ee03181c60 , 0x3780fc03e0020000 , 0x0 ,
0xc007803      , 0xe01c80c6031008c0 , 0x7f01f803c0000000 , 0x0 ,
0x1800f003     , 0x601080c202081820 , 0x4101f807c0000000 , 0x0 ,
0x2003801      , 0xa008806601100880 , 0x6401e00300000000 , 0x0 ,
0x10009806     , 0xf01660d182041020 , 0xc103380780000000 , 0x0 ,
0x1e01f        , 0xc0f9c3c38e0e1870 , 0x7f80fc0000000000 , 0x0 ,
0xe00fc07      , 0xf01cc0e707b83fc0 , 0xdf03f00780000000 , 0x0 ,
0x1800f002     , 0x60198064011004c0 , 0x12005801c0000000 , 0x0 ,
0x400fc0f      , 0xd06061010c043030 , 0xe381fc0080000000 , 0x0 ,
0xc00fc07      , 0xb03cc0e3079c1e70 , 0x7381fc0780000000 , 0x0 ,
0x3e01c00c     , 0x80218183040c1030 , 0x4081dc03e0000000 , 0x0 ,
0x2003e00f     , 0xe060c3018c063070 , 0x7f80fc0180000000 , 0x0 ,
0x800f807      , 0xf038c1c7071818c0 , 0x6701b807c00c0000 , 0x0 ,
0x1800e002     , 0x401980c603180840 , 0x23008803c0060000 , 0x0 ,
0x1c000800     , 0xa006803601983cc0 , 0x6601f00380000000 , 0x0 ,
0x1c00d804     , 0x6032008c06101860 , 0x6100cc01c0000000 , 0x0 ,
0x3803f008     , 0x60208086021808c0 , 0x36007801c0000000 , 0x0 ,
0x3001800f     , 0x8023018604181060 , 0x41808c01c0000000 , 0x0 ,
0x70037008     , 0x2060810304041810 , 0x2080cc01e0000000 , 0x0 ,
0x1001f807     , 0xf030c0c3061c1860 , 0x6701f803c0040000 , 0x0 ,
0x7803         , 0xe01cc0e3031c1c60 , 0x7701f80380000000 , 0x0 ,
0xf007         , 0xe03dc1f907841810 , 0x20c0fe01e0000000 , 0x0 ,
0x7801e00c     , 0x406081830c043018 , 0xc0c1fe03f0000000 , 0x0 ,
0x1800f806     , 0xf033c18f0e3c32b0 , 0xc383fc07e0000000 , 0x0 ,
0x1801f80f     , 0x7070c1818e063030 , 0xc181fc03c0000000 , 0x0 ,
0x1c00f806     , 0x60318186061810e0 , 0xc301f803c0000000 , 0x0 ,
0x1c00f807     , 0xe01c80c203081860 , 0x6301f807c0000000 , 0x0 ,
0x1800f007     , 0xc01980c203080820 , 0x60808403e0020000 , 0x0 ,
0x1800f807     , 0xe03fc0c7061818e0 , 0x6701f803c0040000 , 0x0 ,
0xc007007      , 0xc01880c3060c1020 , 0xc1811c07c0000000 , 0x0 ,
0x8007801300c  , 0x60308183040c1030 , 0x6080fc00e0000000 , 0x0 ,
0x3003c01      , 0x10084042021808c0 , 0x4601600700000000 , 0x0 ,
0x7803f81b     , 0x1040610084021018 , 0x60408201f0030000 , 0x0 ,
0x1c           , 0x7383870e1e1ff8   , 0x3fc0180000000000 , 0x0 ,
0xe00f         , 0xe0a0c203080c2030 , 0x6180fc0000000000 , 0x0 ,
0xf007         , 0xe030c183041c30e0 , 0x9603f00000000000 , 0x0 ,
0x7803f80f     , 0xe07dc0e7071c1c70 , 0xe7c1fe07f0000000 , 0x0 ,
0x800d006      , 0x6011804603100c40 , 0x3200d80180000000 , 0x0 ,
0x3003f00f     , 0xe061818606181860 , 0x6180c603f0030000 , 0x0 ,
0x7            , 0xe03fc1818c063030 , 0x7f80f80000000000 , 0x0 ,
